elBot,dude,1
elBot,anderson,1
elBot,been,2
elBot,start,1
elBot,congradulations,1
elBot,clinical,1
elBot,call,1
elBot,wheres,1
elBot,lot,3
elBot,lol,5
elBot,type,1
elBot,more,5
elBot,flargin,1
elBot,building,2
elBot,head,1
elBot,knows,1
elBot,relaxing,1
elBot,on,2
elBot,something,1
elBot,company,1
elBot,exactly,1
elBot,haha,7
elBot,jeez,1
elBot,but,5
elBot,discover,1
elBot,hmm,1
elBot,ol,1
elBot,specifically,1
elBot,hur,1
elBot,cases,1
elBot,ha,3
elBot,true,1
elBot,than,2
elBot,those,1
elBot,applied,2
elBot,md,1
elBot,kind,1
elBot,wise,1
elBot,reason,1
elBot,developing,1
elBot,these,1
elBot,dangerous,1
elBot,oh,2
elBot,protons,1
elBot,cant,2
elBot,theories,1
elBot,work,7
elBot,frequency,1
elBot,can,3
elBot,of,18
elBot,dang,1
elBot,im,1
elBot,hacking,1
elBot,elbot,1
elBot,didnt,1
elBot,ill,1
elBot,engineers,1
elBot,and,10
elBot,crazy,4
elBot,youre,2
elBot,entail,1
elBot,then,1
elBot,youll,2
elBot,ah,3
elBot,is,8
elBot,modern,1
elBot,am,1
elBot,it,14
elBot,thing,2
elBot,an,1
elBot,as,1
elBot,protective,1
elBot,aaaand,1
elBot,alright,5
elBot,have,3
elBot,in,7
elBot,need,2
elBot,my,3
elBot,they,1
elBot,if,3
elBot,yeah,10
elBot,again,1
elBot,different,2
elBot,end,2
elBot,april,1
elBot,things,1
elBot,breaking,2
elBot,radiation,3
elBot,cross,1
elBot,same,1
elBot,lately,1
elBot,machine,1
elBot,read,1
elBot,that,1
elBot,other,1
elBot,build,1
elBot,which,1
elBot,koolio,1
elBot,instead,1
elBot,you,15
elBot,really,1
elBot,higher,3
elBot,week,1
elBot,play,1
elBot,sure,1
elBot,howd,1
elBot,though,1
elBot,use,3
elBot,techniques,1
elBot,robots,5
elBot,masks,1
elBot,phd,1
elBot,harmful,1
elBot,applications,1
elBot,wrong,1
elBot,tripod,1
elBot,such,1
elBot,guys,1
elBot,why,1
elBot,single,1
elBot,a,14
elBot,hows,1
elBot,off,2
elBot,i,22
elBot,light,1
elBot,medical,1
elBot,no,2
elBot,well,1
elBot,robot,1
elBot,physics,6
elBot,playing,1
elBot,thought,1
elBot,person,1
elBot,definitely,2
elBot,so,6
elBot,clean,1
elBot,axe,1
elBot,blaaaaaaaargin,1
elBot,failures,1
elBot,the,16
elBot,at,8
elBot,hello,2
elBot,jack,1
Caesar,all,6
Caesar,forget,1
Caesar,congradulations,1
Caesar,spacecraft,1
Caesar,skin,3
Caesar,go,5
Caesar,particularly,1
Caesar,bizzaro,2
Caesar,hate,1
Caesar,cases,1
Caesar,rd,1
Caesar,swag,1
Caesar,suicide,1
Caesar,youll,2
Caesar,graph,1
Caesar,itll,1
Caesar,cruces,1
Caesar,send,1
Caesar,suits,1
Caesar,to,39
Caesar,tail,3
Caesar,concret,1
Caesar,under,1
Caesar,include,1
Caesar,worth,1
Caesar,me,8
Caesar,protective,1
Caesar,shielding,1
Caesar,worse,1
Caesar,far,1
Caesar,frequencies,1
Caesar,choice,1
Caesar,shoot,1
Caesar,whatre,1
Caesar,jack,1
Caesar,affect,2
Caesar,cool,5
Caesar,entire,1
Caesar,school,2
Caesar,basics,1
Caesar,presented,1
Caesar,did,2
Caesar,intractible,1
Caesar,gettin,1
Caesar,tissue,1
Caesar,gun,1
Caesar,large,1
Caesar,grad,3
Caesar,planning,1
Caesar,guy,1
Caesar,slow,1
Caesar,work,7
Caesar,dictates,1
Caesar,requirements,1
Caesar,discover,1
Caesar,past,2
Caesar,itself,1
Caesar,video,2
Caesar,rigorous,1
Caesar,dynamics,1
Caesar,cat,1
Caesar,machines,1
Caesar,even,1
Caesar,what,9
Caesar,section,1
Caesar,wouldnt,1
Caesar,waiting,1
Caesar,hosier,1
Caesar,new,2
Caesar,learned,1
Caesar,appeal,1
Caesar,guns,1
Caesar,body,1
Caesar,med,4
Caesar,full,1
Caesar,degree,1
Caesar,vanderbilt,1
Caesar,here,1
Caesar,hours,1
Caesar,knocked,1
Caesar,deposition,1
Caesar,cylindrical,1
Caesar,baseball,1
Caesar,isotope,1
Caesar,making,1
Caesar,standard,1
Caesar,change,1
Caesar,wait,2
Caesar,drops,1
Caesar,my,6
Caesar,k,1
Caesar,reason,1
Caesar,experience,1
Caesar,amount,1
Caesar,arent,2
Caesar,weird,1
Caesar,makes,1
Caesar,skids,1
Caesar,thats,5
Caesar,control,2
Caesar,problematic,1
Caesar,neutrons,1
Caesar,put,2
Caesar,specifics,1
Caesar,smae,1
Caesar,armed,1
Caesar,bra,1
Caesar,blahblahblah,1
Caesar,use,2
Caesar,wanted,3
Caesar,from,4
Caesar,would,3
Caesar,hospital,1
Caesar,dude,1
Caesar,next,1
Caesar,few,4
Caesar,program,3
Caesar,call,1
Caesar,means,1
Caesar,saras,1
Caesar,type,1
Caesar,until,1
Caesar,minor,1
Caesar,more,3
Caesar,sort,2
Caesar,flat,1
Caesar,knows,1
Caesar,company,1
Caesar,haha,7
Caesar,jeez,1
Caesar,opposing,1
Caesar,basically,3
Caesar,broke,1
Caesar,known,1
Caesar,hole,1
Caesar,fly,1
Caesar,md,6
Caesar,balls,1
Caesar,room,1
Caesar,steal,1
Caesar,davinci,1
Caesar,this,3
Caesar,science,1
Caesar,oh,8
Caesar,protons,4
Caesar,theories,1
Caesar,guards,1
Caesar,anywhere,1
Caesar,can,10
Caesar,starts,1
Caesar,suppository,1
Caesar,aaaand,1
Caesar,elbot,2
Caesar,didnt,2
Caesar,purity,1
Caesar,beautiful,1
Caesar,crazy,4
Caesar,want,3
Caesar,wed,1
Caesar,fuck,1
Caesar,days,1
Caesar,high,1
Caesar,heard,1
Caesar,something,1
Caesar,try,1
Caesar,sense,1
Caesar,keep,2
Caesar,risk,1
Caesar,huge,1
Caesar,rays,3
Caesar,end,2
Caesar,tilt,1
Caesar,breaking,2
Caesar,damage,2
Caesar,machine,1
Caesar,how,5
Caesar,heck,1
Caesar,pure,1
Caesar,koolio,1
Caesar,instead,2
Caesar,plans,1
Caesar,after,3
Caesar,spot,1
Caesar,long,2
Caesar,masks,1
Caesar,lucky,1
Caesar,applications,1
Caesar,wrong,1
Caesar,lax,1
Caesar,brachytherapy,1
Caesar,such,1
Caesar,guys,1
Caesar,engineering,2
Caesar,man,1
Caesar,a,41
Caesar,short,1
Caesar,light,2
Caesar,doctor,1
Caesar,robot,1
Caesar,assign,1
Caesar,so,23
Caesar,gamma,1
Caesar,software,1
Caesar,playing,1
Caesar,houston,8
Caesar,shield,1
Caesar,itd,1
Caesar,soon,1
Caesar,blarg,1
Caesar,course,1
Caesar,isnt,6
Caesar,paper,1
Caesar,through,1
Caesar,pitch,3
Caesar,hell,2
Caesar,still,2
Caesar,its,19
Caesar,bunch,1
Caesar,perfect,1
Caesar,energies,1
Caesar,interesting,1
Caesar,howdy,1
Caesar,handheld,2
Caesar,actually,7
Caesar,better,1
Caesar,grade,1
Caesar,penn,5
Caesar,main,1
Caesar,might,3
Caesar,then,1
Caesar,them,4
Caesar,good,3
Caesar,was,7
Caesar,ya,1
Caesar,material,1
Caesar,break,1
Caesar,therapy,4
Caesar,they,30
Caesar,half,1
Caesar,not,4
Caesar,now,2
Caesar,bullshit,1
Caesar,wont,1
Caesar,masters,1
Caesar,name,1
Caesar,always,1
Caesar,level,2
Caesar,guard,1
Caesar,doesnt,6
Caesar,found,1
Caesar,side,1
Caesar,mean,1
Caesar,weighs,1
Caesar,harm,1
Caesar,everyone,1
Caesar,doing,2
Caesar,house,2
Caesar,energy,7
Caesar,hard,1
Caesar,yeah,12
Caesar,halflives,1
Caesar,frequency,2
Caesar,quantum,2
Caesar,happen,1
Caesar,message,1
Caesar,special,1
Caesar,out,6
Caesar,principles,1
Caesar,living,1
Caesar,accomplish,1
Caesar,container,1
Caesar,research,4
Caesar,particles,3
Caesar,noice,2
Caesar,internet,1
Caesar,got,4
Caesar,correct,1
Caesar,snm,1
Caesar,theory,1
Caesar,drifting,1
Caesar,little,4
Caesar,free,1
Caesar,quite,1
Caesar,mmm,1
Caesar,completely,1
Caesar,besides,1
Caesar,imagine,1
Caesar,ask,1
Caesar,detecting,1
Caesar,hand,1
Caesar,interaction,2
Caesar,dunno,1
Caesar,could,2
Caesar,hes,1
Caesar,cosmic,1
Caesar,success,1
Caesar,times,1
Caesar,thing,2
Caesar,funky,1
Caesar,nuff,1
Caesar,think,5
Caesar,twag,1
Caesar,dont,7
Caesar,feel,1
Caesar,one,6
Caesar,smaller,1
Caesar,simplified,1
Caesar,specifically,1
Caesar,chopper,1
Caesar,sounds,1
Caesar,open,1
Caesar,idea,3
Caesar,guess,3
Caesar,blagh,1
Caesar,dump,1
Caesar,vendors,1
Caesar,least,3
Caesar,their,3
Caesar,listed,1
Caesar,las,1
Caesar,speaking,1
Caesar,scans,1
Caesar,sealed,1
Caesar,mostly,1
Caesar,that,17
Caesar,exactly,1
Caesar,took,1
Caesar,slider,1
Caesar,part,1
Caesar,too,4
Caesar,hur,1
Caesar,than,2
Caesar,kind,3
Caesar,target,1
Caesar,boring,1
Caesar,gotta,1
Caesar,likely,1
Caesar,patients,1
Caesar,supposed,1
Caesar,were,1
Caesar,dang,1
Caesar,design,1
Caesar,hacking,1
Caesar,toward,1
Caesar,and,33
Caesar,cleaner,1
Caesar,lbs,1
Caesar,entail,1
Caesar,wasnt,1
Caesar,modern,1
Caesar,mind,1
Caesar,talking,1
Caesar,say,1
Caesar,have,17
Caesar,need,2
Caesar,seen,1
Caesar,any,4
Caesar,rotor,4
Caesar,zero,1
Caesar,probly,3
Caesar,spooling,1
Caesar,also,3
Caesar,build,1
Caesar,which,7
Caesar,responsibility,1
Caesar,titlt,1
Caesar,herro,1
Caesar,ultimate,1
Caesar,play,2
Caesar,sure,3
Caesar,though,5
Caesar,who,1
Caesar,harmful,1
Caesar,most,1
Caesar,said,1
Caesar,tripod,1
Caesar,diferent,1
Caesar,alpha,3
Caesar,why,2
Caesar,stupid,1
Caesar,radioactive,2
Caesar,surprising,1
Caesar,medical,1
Caesar,sometimes,1
Caesar,detectors,2
Caesar,order,1
Caesar,definitely,1
Caesar,electrons,1
Caesar,clean,1
Caesar,axe,1
Caesar,left,1
Caesar,physics,6
Caesar,poisonous,1
Caesar,bomb,1
Caesar,wikipedia,1
Caesar,bring,1
Caesar,minimizing,1
Caesar,find,1
Caesar,ground,1
Caesar,aint,1
Caesar,ha,3
Caesar,true,1
Caesar,flesh,1
Caesar,cheeseburger,1
Caesar,behind,1
Caesar,controls,1
Caesar,should,1
Caesar,being,2
Caesar,only,1
Caesar,going,3
Caesar,pretty,8
Caesar,over,1
Caesar,hope,1
Caesar,do,13
Caesar,his,1
Caesar,get,8
Caesar,beat,1
Caesar,diagnosing,1
Caesar,watch,1
Caesar,fluid,1
Caesar,shutting,1
Caesar,ones,1
Caesar,werent,1
Caesar,years,4
Caesar,him,1
Caesar,held,2
Caesar,h,18
Caesar,generally,3
Caesar,bad,5
Caesar,stuff,2
Caesar,she,1
Caesar,gotten,1
Caesar,where,1
Caesar,inside,1
Caesar,wrote,1
Caesar,insane,1
Caesar,satisfy,1
Caesar,set,1
Caesar,fair,1
Caesar,depends,3
Caesar,computer,1
Caesar,are,10
Caesar,parking,2
Caesar,jobs,1
Caesar,arm,2
Caesar,best,2
Caesar,techniques,1
Caesar,snuff,1
Caesar,detect,1
Caesar,interacting,1
Caesar,lots,1
Caesar,nuclear,1
Caesar,wow,1
Caesar,please,1
Caesar,weapons,1
Caesar,enough,1
Caesar,various,1
Caesar,before,1
Caesar,nope,1
Caesar,speed,1
Caesar,dosimetrists,1
Caesar,we,3
Caesar,wc,2
Caesar,physisists,1
Caesar,kool,3
Caesar,sortof,2
Caesar,physicist,1
Caesar,vacuuming,1
Caesar,job,2
Caesar,emitter,1
Caesar,both,2
Caesar,figured,1
Caesar,career,2
Caesar,taking,2
Caesar,annual,1
Caesar,etc,1
Caesar,games,1
Caesar,whole,2
Caesar,comes,1
Caesar,very,3
Caesar,cancer,2
Caesar,proton,3
Caesar,except,1
Caesar,rpetty,1
Caesar,learning,1
Caesar,rpm,1
Caesar,expensive,1
Caesar,speak,1
Caesar,considering,1
Caesar,shrodingers,1
Caesar,pu,3
Caesar,yaw,2
Caesar,sara,1
Caesar,due,1
Caesar,been,2
Caesar,uhoh,1
Caesar,much,5
Caesar,deposited,1
Caesar,interest,1
Caesar,certain,1
Caesar,waste,1
Caesar,woke,1
Caesar,reactors,2
Caesar,relaxing,1
Caesar,thousand,1
Caesar,hmm,1
Caesar,lives,1
Caesar,those,4
Caesar,applied,2
Caesar,physician,2
Caesar,theyve,1
Caesar,developing,1
Caesar,these,3
Caesar,harder,1
Caesar,single,1
Caesar,air,2
Caesar,will,2
Caesar,neat,3
Caesar,fun,1
Caesar,situation,1
Caesar,ill,1
Caesar,engineers,2
Caesar,ive,2
Caesar,smacked,1
Caesar,eventually,1
Caesar,is,21
Caesar,it,44
Caesar,cant,4
Caesar,someone,1
Caesar,im,8
Caesar,in,16
Caesar,bucks,1
Caesar,technology,1
Caesar,id,3
Caesar,if,13
Caesar,funny,1
Caesar,different,4
Caesar,april,1
Caesar,things,2
Caesar,make,8
Caesar,radiation,3
Caesar,cross,2
Caesar,same,1
Caesar,parts,1
Caesar,higher,3
Caesar,week,2
Caesar,peaks,1
Caesar,see,4
Caesar,phd,1
Caesar,robotic,1
Caesar,wheres,1
Caesar,hows,1
Caesar,off,3
Caesar,maximizing,1
Caesar,i,42
Caesar,approve,1
Caesar,youre,2
Caesar,well,12
Caesar,obviously,1
Caesar,thought,1
Caesar,person,1
Caesar,solve,1
Caesar,howd,1
Caesar,blaaaaaaaargin,1
Caesar,the,57
Caesar,meet,2
Caesar,background,2
Caesar,just,7
Caesar,less,1
Caesar,increasingly,1
Caesar,gods,1
Caesar,pitched,1
Caesar,rest,1
Caesar,germanium,1
Caesar,sources,1
Caesar,kill,1
Caesar,thanks,1
Caesar,world,1
Caesar,touch,2
Caesar,yep,1
Caesar,yes,1
Caesar,writewc,1
Caesar,weekly,1
Caesar,equipment,2
Caesar,thinking,1
Caesar,photons,2
Caesar,had,4
Caesar,cuz,2
Caesar,add,1
Caesar,interested,2
Caesar,treatment,3
Caesar,monly,1
Caesar,win,2
Caesar,has,6
Caesar,smart,1
Caesar,take,2
Caesar,tests,1
Caesar,read,1
Caesar,big,1
Caesar,gonna,1
Caesar,shitty,1
Caesar,game,1
Caesar,five,1
Caesar,know,3
Caesar,mom,1
Caesar,vacuum,1
Caesar,using,2
Caesar,bit,3
Caesar,accepted,1
Caesar,lady,1
Caesar,d,1
Caesar,knock,1
Caesar,like,10
Caesar,particle,1
Caesar,schools,1
Caesar,performing,1
Caesar,theyre,3
Caesar,specific,2
Caesar,snort,1
Caesar,night,1
Caesar,works,1
Caesar,because,1
Caesar,classical,1
Caesar,people,3
Caesar,fucking,1
Caesar,some,9
Caesar,back,1
Caesar,dead,1
Caesar,chronology,1
Caesar,nutso,1
Caesar,shes,1
Caesar,escape,1
Caesar,precautions,1
Caesar,for,21
Caesar,pet,1
Caesar,leak,1
Caesar,normal,1
Caesar,everything,1
Caesar,pen,1
Caesar,does,2
Caesar,eliminate,1
Caesar,minimal,1
Caesar,be,13
Caesar,eating,1
Caesar,burn,1
Caesar,dictated,1
Caesar,by,2
Caesar,hearing,1
Caesar,on,6
Caesar,about,4
Caesar,ol,1
Caesar,working,3
Caesar,anything,1
Caesar,getting,1
Caesar,of,29
Caesar,uranium,1
Caesar,ingest,1
Caesar,tumor,4
Caesar,wanna,2
Caesar,or,3
Caesar,automatically,1
Caesar,plan,1
Caesar,duke,1
Caesar,equally,1
Caesar,whats,1
Caesar,burning,1
Caesar,instruments,1
Caesar,into,6
Caesar,youd,1
Caesar,weirdos,1
Caesar,ut,7
Caesar,down,1
Caesar,appropriate,1
Caesar,right,4
Caesar,tiny,1
Caesar,your,6
Caesar,area,1
Caesar,there,6
Caesar,hey,1
Caesar,lol,8
Caesar,start,1
Caesar,anderson,4
Caesar,clinical,2
Caesar,physicists,2
Caesar,lot,5
Caesar,sections,1
Caesar,flargin,1
Caesar,agian,1
Caesar,head,1
Caesar,talked,1
Caesar,sound,1
Caesar,but,20
Caesar,searching,1
Caesar,hi,1
Caesar,hear,1
Caesar,line,1
Caesar,trying,2
Caesar,with,12
Caesar,eat,1
Caesar,intestines,1
Caesar,he,1
Caesar,wise,1
Caesar,dmg,1
Caesar,whether,1
Caesar,dangerous,1
Caesar,cells,1
Caesar,up,7
Caesar,us,1
Caesar,tell,3
Caesar,um,1
Caesar,dirty,1
Caesar,problem,1
Caesar,plutonium,1
Caesar,gone,1
Caesar,constant,1
Caesar,ah,3
Caesar,recommendation,1
Caesar,am,1
Caesar,dndo,1
Caesar,deep,1
Caesar,an,2
Caesar,as,7
Caesar,curb,2
Caesar,sholud,1
Caesar,again,1
Caesar,no,2
Caesar,when,3
Caesar,backs,1
Caesar,lately,1
Caesar,field,1
Caesar,other,1
Caesar,you,24
Caesar,really,4
Caesar,nice,1
Caesar,phys,3
Caesar,treatments,2
Caesar,problems,1
Caesar,robots,1
Caesar,helping,1
Caesar,peak,3
Caesar,kinda,4
Caesar,building,2
Caesar,teleporter,1
Caesar,warm,1
Caesar,u,1
Caesar,time,3
Caesar,alright,1
Caesar,failures,1
Caesar,at,7
Caesar,hello,2
